disgust,finish big amounts homework time
shame,gave water plants friend one plant fell over little statue broke course tell everything
guilt,broken piece glass refrigerator putting hot pan
joy,birthday several good friends came visit
fear,went apartment boyfriend saw people door thought something happened
anger,father called behind mother back told mother disapproved behavior weekend however tell details left unanswered questions
sadness,felt lonely dissatisfied realised could feel jealous women boyfriend
disgust,scene film one man repressed another one concidence position reversed man repressed identical way
shame,not succeed making clear people not understand say
guilt,death girl disliked
joy,felt joyful boyfriend met station first said would not
fear,startled night boy approached yelled fuck however stopped laughed
anger,someone not listen asked repeat said happened one time person
sadness,felt sad heard friend committed suicide
disgust,one night saw man knocked two men victim kicked against head
shame,made acquaintance parents boyfriend first time spoke limburgian dutch dialect one first remarks disliked limburgian dialect
guilt,cancelled appointment idle story afterwards appeared person looked forward reserved time
joy,days felt miserable distressed listless crying fits over felt happy although no special reason
fear,testing new roller skates street suddenly dog ran barking direction threatening startled terribly upset
anger,weekend group people everybody felt irritated night music stop time breakfast boyfriend ran away agree felt angry
sadness,recently felt sad without reason lasted days nothing liked period
disgust,someone told story amnesty international boy killed head put litter girlfriend looked pregnant died disgusting hardly write
shame,cried hours felt miserable called boyfriend said lovely things feeling disappeared felt ashamed
guilt,yesterday boyfriend wanted play billiards however boys playing times boyfriend fed chagrined case think fault
joy,boyfriend experience something nice made nice walk together
fear,weather bad fog slipperiness newcast reports many traffic accidents boyfriend driving home still kilometers go
anger,someone told would stay home one night therefore made big efforts make everything ok food one day cancelled appointment go church parents
sadness,take cat vet mercy killing injection
disgust,people eating unsavoury smacking belching speaking food mouth
shame,girl class nicknamed fatsy later heard suffered diabetes mellitus
guilt,made appointment pick someone however arrived late wait quarter hour
joy,one night good conversation two friends realized worthy happy friends
fear,morning going dentist
anger,close friend intimate bodily relationship girlfriend started avoid want talk
sadness,good friend intimate relationship made clear want continue way choose girlfriend friend mine
disgust,made love someone really love sometimes even considered unlikable
shame,short lasting sexual relationship someone love
guilt,realized avoided two good friends always shared toys sorrows made idle stories avoid telling happened
joy,boyfriend suffered form ill health months week physician told restored health
fear,going weekend bike kilometers lonely dark polders always terrifying fantasies
anger,made appointment friend drink coffee togehter however third time week arrived hour late
sadness,dear hamster called hannes died age years shape forced mercy killing injection
disgust,read newspaper report little boy forced look sister raped
shame,made appointment complete together piece work appeared one prepared anything
guilt,call mother least week however last week completely forgot morning called thought felt ill
joy,funeral acquaintance felt depressed feeling turned joy heard achieved good grade examination
fear,call someone make appointment conversation afraid fail
anger,cleaned kitchen two hours later saw big mess irritated much
sadness,one night called told father close friend died visited friend home attending funeral felt sad
disgust,not remember exactly situation know went dirty lavatory disgusted
shame,coincidence clutched stranger rather intimate way thinking boyfriend hindsight feel ashamed thinking
guilt,torn inner tube bike not mine saw brand new one felt guilty
joy,found girl love loved
fear,mother threatened thrushing stairs make comment
anger,made look fool teacher front class turn
sadness,mother unjustly became angry sent room father explained way saw things not correct done things best intentions
disgust,mother angry little sister told put hands table order beat hands forced means power
shame,friend came dinner home parents ordinary people mother however used expensive porcelain silver cutlery felt ashamed
guilt,falling love imagined particular girl perfect completely overshadowing girlfriend afterwards realized image not objective felt guilty against girls
joy,week work volunteer biologic garden work garden contact volunteers filled joy gave support failed passing driver test
fear,friend planned search old documents utensils cellar late night arrived cellar indicated place police years ago found two dead bodies got scared told story
joy,someone made compliment examination moment needed amicable hearty sincere
fear,went stairs high dark house full shadows passed door feeling someone something behind although knew alone
anger,friend told would better not familiar terms another friend although opinion no reason say things said hoping would search support however not necessary
sadness,good relationship two friends without reason clearly showed thought naive dull unable take care expostulated could manage things
disgust,see people remain cold egoistic regard close friends even situations friends need
shame,state things great positiveness try convince others appears statement not right
guilt,certain friend evokes positive feelings negative feelings not present feel need express negative feelings however speak always think why like not deserve still
joy,days ago arnhems friend everything went well picked us quickly sun shining feeling free first time long time happy really feeling living full speed
fear,grandmother several times struck cerebral hemorrhages recovered well time always threat loose
anger,made appointment three friends go together arrived place persons became angry thought gone without however appear case
sadness,finished relationship boyfriend felt unhappy long time
disgust,days finished relationship boyfriend quarrel hit moment found disgusting
shame,taking shower cubicle france discovered children loking adjacent cubicle
guilt,know certain person feels lonely always looks forward seeing however often busy visit feel guilty
joy,close relative mine underwent difficult operation everything turned fine
fear,get tube train without paying ticket
anger,urged carry particular protest along time came fellow drew back face situation
sadness,failed entrance exam imec
disgust,saw someone eating live worms
shame,child parents caught pornographic magazine
guilt,not remember anything particular remember feelings done said something negative consequences
joy,told got study grant
shame,wore grotesque figure hanging back
guilt,not studied
joy,father saved severe work accident
fear,child hid sheets fear darkness
anger,first saw person begging
sadness,basket ball team lost qualification final
disgust,see rotten meat
shame,person not want see continously present
guilt,failed exam thought could pass easily
joy,got know passed university entrance exam thought done one exams badly
fear,young one day street father brother father talking friends saw dog began pat father told sharply stop dog mange brother told would die could not stop crying
anger,hitch hiked way back town rather drunk dropped another town unknown us needed urinate wall turned belong military headquarters arrested made pay fine pts go home foot km since late anyone give us lift
sadness,meet girl discotheque pretty happy not turn thank god friends able less good time
disgust,rather stupid not like respected tried talk someone would not listen could not bear seeing
shame,met friend discotheque girl told not girlfriend say something commented must viscious woman told girl
guilt,went pub group friends not close one girl time girls group wanted stopped talking girl
joy,day friends mine decided go galicia holiday
fear,exam finally not take
anger,home lost three pieces puzzle
sadness,argument friend
disgust,dirty not shower days
shame,not enough money pay coffee
guilt,argument friend mine
joy,friend mine told passed entrance exam university
fear,taking exam
anger,family told leave not willing accept conditions imposed
sadness,friend mine called not home phoned back know wanted told dialled wrong number
disgust,change baby clothes first time
shame,fell outside door house
guilt,younger sister almost run over lorry
joy,brother born
fear,almost fell rocks acting foolishly playing dangerously
anger,saw children hunting cat death
sadness,death friend
disgust,saw scene castration shown
shame,answered father rudely
guilt,brother ran away home thought continously scolding
joy,saw passed university entrance exam made forget problems
fear,ten got shut school friend jump window cross beam metres high
anger,told boy not want friend without apparent reason
sadness,learnt boy liked girl three years
disgust,dirty farted presence terrible smell
shame,realized hole trousers gone walk
guilt,argument grandfather day younger brother born
joy,saw year old sister home waited night not knowing
fear,waiting give marks difficult subject year
anger,argument mother criticized rules imposes home rigid arbitrary
sadness,learned friend mine not speaking boyfriend week argument unfounded jealousy
disgust,seeing scene accident magazine
shame,days back ask professor ridiculous question lost game cards pay forfeit
guilt,shouted mother nervous depressed
joy,several days delay girlfriend menstration glad see pregnancy test negative
fear,saw tv program north american military plan called startwar
anger,felt angry saw last slaughter negroes south africa
sadness,saw pictures draught etiopia
disgust,whenever see alcoholic
shame,new year eve went house girlfriend parents meet
guilt,failed exam knew not studied hard enough
joy,day real madrid team basket ball qualified final athens
fear,last time face face monstrous dog lives street
anger,trivial friendly discussion one participants made intervention made feel uncomfortable
sadness,heard last regulation socialist govrenment concerning pensions
disgust,got know details famine east africa
shame,last time phone registry called many times last days
guilt,argument brother behaved rather intransigently even cruelly wishing morally hurt person opposed
joy,passed important exam
fear,rather important exam caught red handed copying
anger,father addressed directly maliciously thus including family war
sadness,parents got divorced
disgust,child one day playing fell waist mud
shame,dismissed job accused theft
guilt,girl seemed love go bed
joy,passed exam failed last year
fear,go alone night
anger,murder
sadness,failed two subjects last year
disgust,see people no sentiments
shame,think rather shy not mix people would liked shyness
guilt,triffled people
joy,told could take week off go trip friends
fear,every time went home school report
anger,argument friends one accused taking advantage friends usually come university car saying ask much money petrol
sadness,learned two friends serious car accident
disgust,young man insulting humiliating drunken man
shame,aunt phoned ask why refused invitation dinner home new year eve
guilt,girl one night not call although asked
joy,saw passed exam last chance lot stake
fear,trip santander wanted stop curve friend sick car skidded gravel
anger,cousins playing home one broke decorative object precious
sadness,friends arranged go afternoon snack not tell told not phone number not think true
disgust,saw film black rapeing girl another one filming pornographic movie
shame,swimming sea wave took top part bikini away
guilt,looking child fell not paying much attention one side face got bruised
joy,pass exams close friend mine recovered illness etc
fear,fights see middle street robberies fear darkness going home
anger,family discussion future prospects student accused not bothering looking job assume financial situation
sadness,depressions
disgust,people not like one reasons physical appearance
shame,example feel bad one attire among people not belong social class give wrong answer class surprised particular situations
guilt,friends argument earlier phoned one may influenced argue
joy,met close friend mine one year separation
fear,earthquake several minutes eight floor
anger,argument among several friends irrational behavior one fell us no reason said blame
sadness,died two months coma car accident
disgust,pictures nazi extermination camps program
shame,equivocal situation filling security questionnaire entering government building several people
guilt,left boy going around without giving explanations
joy,sister born
fear,tried rob
anger,failed exam unfairly
sadness,grandmother died
disgust,see dead dogs road
shame,went see doctor take clothes off could examine
guilt,parents quarelled over something done wrong
joy,little sister born
fear,attending authorized demonstrationand police rushed brutally demonstrators without warning
anger,professor faculty laughed suspicious composition written
sadness,death relative friend someone esteem
disgust,saw disagreable scene
shame,represent boss meeting
guilt,inadvertantly made close friends relatives feel bad
joy,passed exam
fear,threatened knife take money
anger,failed exam thought would pass
sadness,dog died
disgust,saw accident man lost head
shame,tripped getting bus
guilt,hurt person feelings
joy,not seen brother five years not spain arrived airport felt great joy
fear,two drug addicts tried take away money
anger,saw brother attacked could not anything
sadness,died
disgust,person saw accused something not done not anything defend
shame,inadvertantly found ladies room
guilt,broke something friend mine blamed
joy,got driving licence frightened difficulty
fear,walk over three kms field wild bulls car broken
anger,saw man hitting child years without consideration simply child leaning against window
sadness,friend mine driving car ahead died car accident
disgust,dissect live mouse school
shame,child recite poem show end term
guilt,saw program ethiopia fews hours earlier thrown away clothes food
joy,saw mark obtained exam good one
fear,country walked away others one night suddenly something moved sharply front not able see
anger,young became angry not allowed stay night fair town
sadness,summer over leave town spend holidays
disgust,saw several people washing car water drain
shame,inadvertantly entered ladies room met girls way
guilt,entrusted object using handled carelessly broke
joy,learned ecography mother expecting baby girl wanted
fear,one night walking along park began think roughnecks would appear suddenly knives things like
anger,exam well prepared first part well not know second part
sadness,parents not let go study tour
disgust,one day going street door house man asked doctor showed genitals asked cure
shame,time professor asks question class
guilt,argument boyfriend fault pride would not let admit
joy,invitation spend days seaside expenses paid
fear,film zombies
anger,males family try assign house duties exclusively referance sex
sadness,quarrell boyfriend decided finish easter holidays
disgust,storm country left shelter saw big fat slimy green toad side
shame,friend preferred hide private life discovered relations man
guilt,brother spend evening repairing broken
joy,passed university entrance exam
fear,walking street boys showed knife stole money
anger,threw holder floor notes exam inside got mixed
sadness,mother operated
disgust,see pornographic films
shame,one day got bus without money season ticket driver threw
guilt,friend mine beaten fault
joy,father operation lasted hours worried successful
fear,walking along subway saw group louts rather afraid alone
anger,old woman violently thrown stairs tube group louts
sadness,child years old died stupid way fell place metre high
disgust,road dead animal entrails showing skull crushed
shame,discussing subject knew little holding ground showed wrong
guilt,could passed last exam public competition failed not studied
joy,studying library told obtained grant work library
fear,knowing marks not sure wanted go class
anger,learned given list peolpe help exams professor
sadness,phoned two friends not able arrange meeting either change plans
disgust,cafeteria university told friend teeth taken infection caused eating rat nail hamburger
shame,meet girlfriend go drink arrived aunt introduced aunt left
guilt,one night decided finish relationship took girlfriend home driving back home felt not handled whole thing well
joy,begining relations current girlfriend
fear,alone night read horror stories heard unexplainable noises
anger,typical family argument
sadness,disqualification two mates military service
disgust,sight vomit street
shame,criticizing something person realizing person one talking similar
guilt,not studied enough exams near
joy,pass exam
fear,continous fear nuclear war
anger,kill work see number slakers wandering around nothing
sadness,someone family died
disgust,loose friends
shame,people next play fool
guilt,force someone something suits
joy,thought going fail subject began study final exam friend told passed meant could go home not study hometown
fear,sierra nevada climbing peak over metres high without light many problems afraid life
anger,living flat things not go well finally threw prejudiced people esteem lot
sadness,read diary girl living another boy going around time back
disgust,man threw flat disgusted
shame,first time caressed girl thirteen eighteen noticed not affect
guilt,going around girl without loving not go around many things end not sincere
joy,met girlfriend not seeing several months saw discotheque not like discotheques went knew would meet
fear,walking countryside alone came across two dogs began barking not know whether tied loose afraid approaching
anger,angry sister began talk nonsense laugh way swept room anger grew tried control telling leave alone vented anger not obey
sadness,mother working knife laughing heartily not able control knife stuck deep hand
disgust,read book whose plot expressions obscene bad taste
shame,mother teaching crochet thought highly improper boy town finished neighbour walked
guilt,midnight wanted go countryside town watch stars sky mother not like spite went mother got angry
joy,friend mine suggested become film extra idea seemed funny reaction seemed rather outlandish others
fear,one day went cinema see film interested arriving saw long queue not expected went back home without seeing film
anger,miss train late wait half hour next one
sadness,knew go mother errands
disgust,saw kiosque cockroach walking cornet
shame,one day class professor asked question concerning something explaining close beside no idea answer
guilt,homework not
joy,phoned tell could go wished summer
fear,operated knee go rehabilitation
anger,important match lot stake played badly
sadness,friend mine told going commit suicide
disgust,tv program
shame,said bad things concerning friend
guilt,family discord uneasiness due something not communicate time
joy,passed driving test fifth time taken test
fear,mother robbed shop
anger,given exam thought not measure ability knowledge subject
sadness,saw film johnny got gun deals consequences vietnam war
disgust,friends lunch someone said something funny one guys started laughing spat food girl face
shame,alone bus tripped fell dropped papers
guilt,not paying attention little brother fell off table
joy,passed university entrance exam
fear,one night sleeping woke suddenly sensation someone room
anger,brother held robbed
sadness,told grandfather rather ill
disgust,see someone vomitting
shame,fell head fountain
guilt,undergo operation summer family stay home holidays felt guilty brothers
joy,came across friend lost touch long time
fear,decided propose man liked make trip together one day breakfast told idea afraid not accepting idea would end failure
anger,person trusted lot gave many false explanations justify wrong action
sadness,breakfast classmate suddenly began cry thought friend mine not seen long time
disgust,lunch classmates priest eating desperately someone going take plate away gluttony wiped hands suit several times full crumbs
shame,professor caught not paying attention saying
guilt,one day alone duty patient choked eating ran tried make breath late
joy,party new year eve met old friend not seen time
fear,failed seven subjects school terrified give report card father left table went bed early order avoid seeing
anger,drinking glass water found cockroach walking glass
sadness,close friend lives another city writing long time last time went city see disappointed see great distance us
disgust,asked throw rubbish dustbin awful liquid accumulated bottom
shame,girl going around forbidden alone house paid no attention prohibition one day parents appeared jumped window saw
guilt,driving friend car got close pavement ask way struck parked car
joy,every time last days girlfriend told loves
fear,stayed alone dark night mountain waiting uncle remember took big stone calmed
anger,school room audiovisual classes watching film behind two classmates bothering mocking shoves reacted angrily suppose hitting one
sadness,summer holiday french girl becoe back home felt sad
disgust,clean lavatory obstructed friend country house nobody help
shame,mathematics class professor asked question gave wrong answer
guilt,lost study grant without attended exam career started late cancel registration
joy,party went last christmas
fear,mother nervous illness
anger,last exam
sadness,come back village last christmas
disgust,one day went see rather disagreeable film x
shame,visit rather special person
guilt,accidentally injured boy eye almost lost
joy,knew feelings beloved person
fear,fall climb almost no previous experience
anger,occasion assignment tasks responsibilities assignment dispropotionately carried high responsibility low ability organisation resolution
sadness,moving unknown place away familiar surroundings situation loneliness
disgust,sleep bed hostel full dirt
shame,shopping person close us created uncomfortable situation
guilt,incomprehension repression towards child behaviour commonly not accepted making child cry
fear,dark street night complete silence
anger,broke artistic work several weeks changes made broken without permission no right
sadness,train taking military service left station platform remained relatives projects goodtimes hard year ahead
disgust,situation overt unfairness manipulation people consequences
shame,children film played clown spotlights cameras director demanded jumps guffaws
guilt,close classmate failed year
joy,talking friend said something funny
fear,young saw horror film went sleep film came back mind characters frighteneed imagination
anger,confrontation person provoked several times till reacted angry way fortunately no disastrous consequences
sadness,watching sad film affected deeply
disgust,reading book nothing book disagreable smell pages book
shame,class say something aloud people reacted laughing
guilt,exam answered questions rather carelessly afterwards thought exam would better answered carefully
joy,knew last no problems making journey wanting make long time
fear,fear anguish felt last exam
anger,argument best friend thought right not
sadness,realized impossible free imagined could not anythong
disgust,first time saw pornographic film practice beautiful screen appered something mechanical irrational disgusting dehumanizing
shame,stated sharply something not sure days later shown wrong
guilt,say something inappropriate hurts people close
joy,study tour got confirmed happy time till tour began
fear,walking road suddenly dogs appeared fence started barking angrily jumping seemed would come time
anger,knew would not give transfer one university another began insult educatioon authorities government ended door
sadness,went visit mother residence crying said die believed complaints continously thought possibility loosing
disgust,dog run over died near house pick cold glassy eyed get rid corpse
shame,professor going read aloud class composition mine criticized political attitudes ashamed written
guilt,exam answered questions little assurance due insufficiet preparation
joy,received report card afraid obtaining low marks much higher
fear,cinema sister boyfriend man sitting beside started stroke leg left middle film
anger,father began say incoherant things concerning brother behaviour towards biased authoritarian ridiculous point view made us angry
sadness,failed subjects mathematics
disgust,table french friend house served big dish roast cauliflower sauce eat
shame,morning spent lot time toilet missed train university mother told spent time woman toilet felt mixed emotion shame anger
guilt,alone home broke figure mended days later mother noticed asked told no idea
joy,fell crazily love beautiful girl returned love
fear,caught police kept group delinquents added fear shut afraid people near future consequences
anger,target great many insults completely unfair accusations large group people
sadness,best friend died age
disgust,entered brothel saw two sailors young prostitute not older
shame,religious school teacher showed front sarcastic cruel
guilt,suffered not pretty sight reacted uttering cruel sharp words
joy,came across old friend not seen long time
fear,accident hurt eye afraid injured badly
anger,accused something not done
sadness,close friend died
disgust,saw images decapitation horror film
shame,slipped fell puddle people started looking
guilt,made another person cry unjustified cause
joy,received unexpected letter friend met short time sent poem wished good luck felt happy great esteem person
fear,walking another person gang separted us pushed house hit stomach face left leaving bleeding
anger,certain person started say dreadful things calmly felt hurt disgusted
sadness,certain person respect esteem lot pays no attention keeps appearances shows almost no interest
disgust,bus fell sick vomitted bag entire situation disgusting
shame,person male told liked problem homosexual
guilt,rejected person always thought friend told reacted angrily felt guilty not realized hurt
joy,received good news obtained amount money needed buy something planning buy
fear,relatives car going slowly frozen road
anger,parents typical family argument came saw scene became angry
sadness,going away leaving dear person behind
disgust,visited place morocco worked leather saw skins emerged liquid ressembled putrification
shame,friend party several allusions sexual adventures
guilt,cafe another person suddenly several close friends partner appeared not know partner felt uncomfortable
joy,talk friends
fear,walking streets see gang thugs
anger,people harrass feel oppressed behavior
sadness,friend leave
disgust,saw film man suffered illness skin came peeling off
shame,toilet someone came
guilt,act thinking know everything realize things not thought thus hurting others
joy,situation everyday life emotional sense class street home table
fear,dark night felt several people near not know
anger,learned several people died street due cold weather
sadness,saw newspapers magazines chaotic situation caused drought hunger mauritania
disgust,physical appearance meal
shame,group people everybody told say something confusing strong traumatic situation
guilt,situation girlfriend took decision later thought realized erroneous decision
joy,one night friend place realized everything wished around
fear,demonstration climbed closed central door bus bus stopped go back place afraid police would see
anger,saw parents punishing little child something not done opinion even done not punished
sadness,friend mine hurt thought relationship not something gone wrong
disgust,young one day car fell sick ended vomitting
shame,parents friend mine surprised us another couple sleeping thier place
guilt,friend mine felt bad something done something belonged
joy,told admitted faculty medicine
fear,almost always go fetch results exam
anger,no description
sadness,decided not longer girl liked quite lot made feel low time
disgust,saw program saw skull operation
shame,watching parents pornographic scenes came felt uncomfortable tried distract parents attention talking
guilt,used adjective person without knowing meant got know meaning felt guilty clear unfair insult
joy,obtained good marks subject failed
fear,friend mine told horror story
anger,family found abandoned puppies wanted help everyone said no left
sadness,grandfather death
disgust,seeing film several bloody crimes
shame,concert old man arrived began danse sing silly things
guilt,argument friend mine would not let speak began shout got angry left not try prevent leaving
joy,told got tickets film marathon wanted see
fear,road car lorry bypassed us swerve almost got run over
anger,applied job assured exams would take place months later week later went obtain information told exams already taken place
sadness,received letter friends not live madrid telling would not come holiday arranged everythiing
disgust,found big black spider near bag food
shame,small class professor said something made everyone look time
guilt,arranged meet friends certain place people friends not arrive people began get tired friends one hour late
joy,man going around gave special present
fear,thought would scolded comment made not made
anger,sister came back home reproached not tidied house although working morning done nothing
sadness,grandfather funeral remembered thing liked respected earth thought attained wanted not separated longer
disgust,wash grandmother not get bathroom time
shame,crowded shop distracted missed turn queue woman behind began shout asking either pay attention leave
guilt,young one day kicked grandmother caused injury took long time heal
joy,saw friend mine not seen long time lost address telephone number
fear,village bull jumped over fence started chasing friends frightened till climbed tree
anger,saw car run over child carelessness
sadness,failed subject despite fact studied quite lot
disgust,walking field lot manure
shame,liked boy would feel shy blush wanted avoid blushed
guilt,not affectionate feel guilty not give much affection receive
joy,spending friends waiting another friend went meet bus stop woman met told us coach already left afraid would not see friend last found
fear,walking little village night nobody steet dog began bark felt following began run dogs started barking last arrived home
anger,parents not let go holidays friends
sadness,told friend mine going mexico good
disgust,finding hair soup
shame,university dining room alone table next mine thre several professors one asked join refused insisted others started looking move table
guilt,promised say goodbye person going trip not turn
joy,holidays going meet friend not seen six months felt happy
fear,camping mountains friend went walk getting darker darker not sure right way back
anger,sent book friend mine book meant lot lost
sadness,say goodbye dear friends holidays
disgust,ever since child sight kind wound
shame,seaside wave suddenly came took off bikini
guilt,one night went friends dinner not tell parents would come back late thought phoning end not arrived home parents worried
joy,sister law child problems caesarean everything right
fear,waiting marks difficult subject
anger,gave personal information friend mine told others implicated affair
sadness,holidays come end next day go back university exams
disgust,cat street run over head open passed beside
shame,meeting over one hundred people decided speak stand drawing lots
guilt,small argument relative people got implicated resulted proper row
joy,last course passed good marks three subjects previously failed
fear,attacked man bus stop night
anger,mother told could not go mountains despite age long house must says
sadness,nephew taken hospital meningitis not know would happen
disgust,drinking coffee cafe found piece scrubber cup
shame,went boyfriend house lunch saw parents felt watching time
guilt,school not tell teacher laughed punished entire class making stay behind one hour
joy,one evening group friends talk trustful joyful atmosphere
fear,walking park night dark late began hear foot steps around us could not find way
anger,one day arrived home rather tired found house addition asked many questions not want answer
sadness,selected rest foreign ballet not money
disgust,film scene rat sliding bed leaving trace blood behind finally entered mouth one actors
shame,swimming river lost top bikini not notice came water disagreeable classmate watching scene
guilt,party several comments made personal situation one people present rather affected uncomfortable
joy,saturday duties over hours could last people wanted see
fear,one night alone home fear caused strange noises put imagination work
anger,got know reaction friend mine certain situation not expected react way
sadness,felt alone among large number people sad see nobody cared happening
disgust,saw sort black worm attacked many ants
shame,met friend mine several months
guilt,noticed negative changes friend behaviour
joy,going village rather oppressed
fear,watching procession holy week penitent approached
anger,mother read letter friend mine written telling got drunk last time
disgust,found cockroach crushed two folders bedroom called mother
shame,ride motorbike village everyone stares rare specimen
guilt,spending days aunt place one night got home late told going party went another place worried
joy,last summer achieved someting wanting long time
fear,camp went walk night lost way spent several hours looking camp
anger,parents scolded lot something not done sister done
disgust,hypocrisy friends
shame,greeted embraced wrong person thinking friend
guilt,due misunderstanding part two best friends quarelled
joy,brother born everything went right likely would deficiency sister suffers syndrome mother would danger
fear,got lost florence coach not turn midnight no place go strange reports police station
anger,english teacher unfairly made repeat semester thought passed ask parents money carry studying
sadness,person liked left friend mine several months mutual help profound knowledge
disgust,park near home group young people strangely dressed seated middle street began eat carressing
shame,feel emotion often try express feelings public people not understand reactions think
guilt,friend mine said group felt lonely withdrawn everyone mental deficiency
joy,passed university entrance exam thus finished difficult period life begin one desired lot
fear,home alone felt force dangerous people close
anger,father made mother go really terrible situations felt furious impotent nervous upset
sadness,person loved admired lot died felt empty lonely helpless without support not knowing
disgust,came know father parents self interested dirty negative egoist bad peolpe
shame,think time really felt shame young defecate street worried case someone see
guilt,young felt guilty thought commited grave sin
joy,birthday given presents
fear,riding friend car driving fast suddenly another car crossed road front us friend turn car rapidly
anger,found one new pullovers wrinkled inside wardrobe brother done
sadness,went see result exam saw failed
disgust,getting found live cockroach bedroom
shame,mother friend mine passed saw sitting boy lap tried greet could not help blushing
guilt,friend mine sleeves leather coat stolen car left everyone see
joy,final marks given morning wanted get late afraid arrived everybody happy passed wonderful time day long
fear,went visit friend hospital going operated next day afraid would not let not know reaction would seeing
anger,friend mine played joke another friend over telephone friend crying called got angry made person apologize
sadness,friend mine told boyfriend another girl summer going together four years not done last three months could not believe
disgust,friend place lunch fell ill vomited
shame,dancing theatre not sure whether frieends mine come see scared things wrong
guilt,classes over wanted go home friend mine asked wait half hour take back home said
joy,holiday seeing lanscape gerona
fear,travelling coach rather narrow wet road
anger,wanted pay ticket twice said one date
sadness,came back holidays
disgust,saw insect going arm
shame,entered bar looking friend
guilt,arguing younger cousin rather nuisance felt sorry
joy,friends mine asked go camping fortnight
fear,young mother left alone house came back late
anger,aunt told angrily fed behaviour
sadness,parents sister went trip separated three months
disgust,person not know hurt friend mine
shame,literature teacher made recite poem middle class gesticulate
guilt,arrived home late parents argument mother wanted stand
joy,phoned friend mine ask news marks exam told passed
fear,spending summer holidays village friend coming back discotheque night heard noise alley scared got friend house moment later unknown car picked person alley
anger,mother argument over buying clothes not accept fact not like things ended shouting
sadness,one day home phone call informing relatives died accident
disgust,saw film scene women cut pieces blood confusion impressed
shame,walking school passed red cross post many soldiers began pass remarks
guilt,friend mine trusted back decision made moment came not agree opinion
joy,told passed statistics exam not expected happy
fear,brother hit head lost consciousness sports practice time could not remember happened recovered later
anger,get angry brothers sisters something not like know still tease
sadness,grandfather died
disgust,opened box biscuits found worms inside
shame,young told shop buy dozen eggs went asked one egg people shop laughed family told happened
guilt,arrived home late night know mother gets worried made feel angry
joy,spoke daughter wished luck examinations take
fear,told daughter boarding school ill needed day
anger,one day clinic father child came assaulted colleague something not done deliberately
sadness,told uncle passed away
disgust,transport pick us lunch always late driver made excuse every day
shame,one day came back home found favourite dish broken blamed servant later found not servant daughter broken
guilt,not give back text book friend time
joy,cousin mine discharged hospital long illness thought illness would never end
fear,man knife grabbed threatened holidays monze
anger,certain friend tried push off seat violent way no apparent reason may excited something
sadness,neighbour friend mine stabbed death thieves kabwe stole van
disgust,young friend mine tried dissect frog playing near home
shame,time shouted friends party friends done something wrong may influence beer
guilt,blamed niece misplacing book denied touched seen carried insisting
joy,going much shame became christian something new happened heart joy overflows manifest
fear,six years old mistook cat leopard entered room night
anger,person age insisted call mister refused succumb persisted got angry belittled
sadness,lost father died sore leg
disgust,failed grade twice passed third time
shame,going around foreigner wife entire family got know become christian
guilt,found absent school gone girl secondary school
joy,first passed job interview
fear,almost caught girls hostel security men would expelled school caught
anger,accused refused hostel work school actually not allocated work
sadness,friend mine could not make back unza failed exams
disgust,usually come back home early day came home back late find visitors place
shame,got pass marks compulsory courses people performed well
guilt,destroyed bedsheets mistake ones
joy,heard made second year unza
fear,father home broken thieves guns
anger,friend tried back bite false grounds made wonder really good friend
sadness,girlfriend nephew passed away
disgust,someone trusted disappointed terribly
shame,colleagues met elderly man drunk approached us started undress
guilt,lied mum later came know teling false
joy,hooked girl kitwe beautiful standards rare bird kind accepted boyfriend
fear,someone tried bewitch friends night
anger,victimized running away girl somebody else wife niece time angry over issue told pay money punished
sadness,soweto uprising south africa racist gout reaction students demands concerning educational system
disgust,got grade c end first year unza expected b easy going capacity mathematics
shame,found urinating behind toilet instead inside class mates teachers told pick urine wet soil
guilt,uncle found sexual intercourse distant relative mine sitting room couch failed stop get carried
joy,accepted education university
fear,walking night saw fire suspended air split several segments something could not see suspected
anger,accused brother stolen kwatcha note mother bag beaten money found later
sadness,received message brother seriously ill hospital
disgust,refused transfer school another simply far away house
shame,taking exam grade examinator found accused copying students laughed
guilt,caught stealing mangoes certain compound
joy,got first division exams leaving school
fear,went town double dekker bus bus fall way driver controlled almost fallen
anger,form aunts lied daddy telling told pregnant daddy told mother asked true angry aunts
sadness,received letter telling mother ill
disgust,drunkard town yelled saying prostitute
shame,brother came see found boy friend boyfriend greeted not answer instead started shouting scolding prescence boyfriend
guilt,went drawer see iron could use came felt guilty may thought stealing
joy,four children
fear,two children critically ill measles
anger,got low grade administration course
sadness,got divorced husband ten years marriage
disgust,mother betrayed obtaining money husband separated pending divorce
shame,gave boyfriend
guilt,beat son beaten sister
joy,happened went check first year results thought would fail found clear pass courses
fear,woke night find fire spreading towards bed frightened realized faced death
anger,friend mine trying make fool
sadness,experienced emotion friend committed suicide spent afternoon playing discussing life problems
disgust,heard assassination indian indira gandhi
shame,got drunk party made fool vomitting over place insulting people
guilt,caught sneaking back house night gone disco without permission
joy,told passed exams
fear,thief broke house night
anger,sister broke china tea set
sadness,felt sad son died short illness
disgust,met best friend husband prostitute
shame,failed answer simple question
guilt,brother wanted money refused give two days later stole father
joy,learnt selected form
fear,nearly beaten brother girlfriend
anger,heard girlfriend talking behind back looking
sadness,friend school failed make unza
disgust,girlfriend told no longer interested
